ID_RMC,Ciclo,Ramo,Nombre del programa,Derecho Social o Bienestar Económico (directo),Descripción del programa,Población Potencial,Población Objetivo,Población Atendida,Cobertura del programa (PA/PPx100),Eficiencia del programa (PA/POx100),Original,Modificado,Ejercido
47-S249,2018,Entidades no Sectorizadas,Programa para el Mejoramiento de la Producción y la Productividad Indígena,Bienestar Económico,"El Programa tiene como objetivo impulsar la consolidación de proyectos productivos y turísticos a través de apoyos para la población indígena organizada en grupos, sociedades o empresas; que habita en localidades con 40% y más de población indígena, para mejorar sus ingresos monetarios y/o no monetarios y crear condiciones de igualdad entre las mujeres y los hombres. Para cumplir con los propósitos del objetivo, el Programa brinda capacitación, asistencia técnica y acompañamiento pertinente para que los beneficiarios cuenten con las condiciones necesarias para producir bienes y/o servicios de calidad, asimismo, se desarrollan estrategias de carácter comercial que permita consolidar la presencia en los mercados de los productos y servicios ofertados por la población indígena.",3989969.0,71311.0,65019.0,1.63,91.18,809.19,814.61,814.61
50-E001,2018,Instituto Mexicano del Seguro Social,Prevención y control de enfermedades,Salud,"El objetivo del programa es contribuir a proteger de los riesgos y daños a la salud más frecuentes a la población derechohabiente del Instituto Mexicano del Seguro Social (IMSS), mediante el otorgamiento de un paquete de acciones preventivas por grupo de edad y sexo. El paquete de acciones preventivas incluye actividades de promoción de la salud, de vigilancia del estado de nutrición, de prevención y detección de enfermedades, así como de salud sexual y reproductiva, mismas que son otorgadas de manera anual a partir de los dos años, generalmente en una sola atención, a través del Chequeo PREVENIMSS; mientras que en los menores de un año estas acciones se brindan cada dos meses y a las niñas y niños de un año cada seis meses. Las actividades de promoción de la salud incluyen educación para el cuidado de la salud, actividad física, asesorías en salud bucal, mental y reproductiva; prevención de adicciones, accidentes y violencia; cultura de la donación e información sobre enfermedades para cada sexo y grupo de edad. La vigilancia del estado nutricional incluye actividades de seguimiento de la estatura, edad y peso.",67288871.0,47417750.0,27959403.0,41.55,58.96,6260.14,5189.33,5189.33
50-E003,2018,Instituto Mexicano del Seguro Social,Atención a la Salud en el Trabajo,Salud,"Los trabajadores asegurados al IMSS tienen sus derechos protegidos en materia de Salud en el Trabajo. Su objetivo es otorgar los servicios de Salud en el Trabajo que encuentran su origen en la Ley del Seguro Social y consisten en manera general en: a) calificación y dictaminación y, b) prevención. Para atender a la población asegurada cuenta con un grupo multidisciplinario compuesto principalmente de personal médico que se enfoca a la calificación de accidentes y enfermedades de trabajo, dictaminación de incapacidad permanente y defunción por riesgo de trabajo y, el establecimiento del estado de invalidez y beneficiario incapacitado; así como, de ingenieros especialistas en seguridad e higiene en el trabajo, quien lleva a cabo acciones de prevención de accidentes y enfermedades de trabajo en empresas afiliadas, a través de diversas líneas de acción como son cursos, asesorías, estudios y programas preventivos de seguridad e higiene en el trabajo, así como diagnósticos y evaluaciones de factores de riesgo en el ambiente de trabajo. Los servicios se otorgan en días hábiles generalmente en el turno matutino durante el ejercicio fiscal.",19622977.0,19622977.0,1476460.0,7.52,7.52,1176.93,1138.19,1138.19
50-E007,2018,Instituto Mexicano del Seguro Social,Servicios de guardería,Seguridad Social,"El objetivo del programa es brindar servicio de guardería a la mujer trabajadora, al trabajador viudo o divorciado, o a aquél al que se le hubiere confiado la custodia del menor o de sus hijos, desde los 43 días de nacido hasta los 4 años, como lo establece el artículo 201 de la Ley del Seguro Social.",1008955.0,250404.0,192563.0,19.09,76.9,11908.22,10709.66,10709.66
50-E011,2018,Instituto Mexicano del Seguro Social,Atención a la Salud,Salud,"Contribuir a asegurar el acceso efectivo a servicios de salud con calidad, mediante la provisión de atención médica ambulatoria y hospitalaria en los tres niveles de atención, con acciones de detección oportuna y prevención secundaria (control), para incrementar la esperanza de vida al nacer, de los derechohabientes del IMSS.",66158455.0,57221796.0,49874155.0,75.39,87.16,202644.98,211550.81,211548.24
50-E012,2018,Instituto Mexicano del Seguro Social,Prestaciones sociales,Seguridad Social,"Contribuir a mejorar los niveles de bienestar de las personas con acceso a seguridad social y servicios de salud por afiliación al Instituto Mexicano del Seguro Social, mediante el otorgamiento diario de servicios en centros vacacionales y velatorios, así como de programas y actividades con enfoque de promoción de la salud, cultura física y deporte y desarrollo cultural de acuerdo con las prioridades y necesidades de la población.",94883927.0,38407826.0,1864401.0,1.96,4.85,2079.43,1837.22,1837.52
51-E018,2018,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Suministro de Claves de Medicamentos,Salud,"El programa tiene como objetivo mejorar las condiciones de salud de la población derechohabiente del ISSSTE, a través del surtimiento oportuno y completo de los medicamentos en las farmacias adscritas a las Unidades Médicas del Instituto.",13340331.0,9118370.0,8527015.0,63.92,93.51,15122.3,13246.11,12025.38
51-E036,2018,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Equidad de Género,No Discriminación,"El Programa tiene como fin promover una cultura institucional basada en la igualdad entre mujeres y hombres, la no discriminación y el acceso de las mujeres a una vida libre de violencia, a través de estrategias y acciones de sensibilización, capacitación y difusión, a través de pláticas, cursos, talleres, campañas, entre otros, en beneficio de las trabajadoras y trabajadores del ISSSTE. Entre los temas abordados destacan construcción social del género, lenguaje incluyente, derechos sexuales y reproductivos, prevención de la violencia contra las mujeres y del hostigamiento y acoso sexual en el ámbito laboral, masculinidad, trata de personas y responsabilidad legal de las/los servidores públicos.",105709.0,5285.0,7241.0,6.85,137.01,27.6,31.49,31.49
51-E042,2018,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Atención a Personas con Discapacidad,Seguridad Social,"Concientizar a la derechohabiencia para transitar hacia una sociedad equitativa e incluyente, para ello impulsa acciones de promoción, prevención y atención de la discapacidad sensorial visual, sensorial auditiva, motriz y psicosocial, en eventos de sensibilización con apoyo de proyecciones en video y material impreso en las Delegaciones Estatales y Regionales; Unidades Médicas de Tercer Nivel; Unidades Administrativas Centrales y Desconcentradas del ISSSTE.",8845871.0,7800.0,7800.0,0.09,100.0,26.47,31.11,31.11
51-E043,2018,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Prevención y Control de Enfermedades,Salud,"Disminuir la presencia de enfermedades transmisibles y no transmisibles o crónico degenerativas. La población beneficiaria corresponde a los diferentes grupos de edad del área de influencia y responsabilidad institucional (derechohabientes y no derechohabientes). El beneficio se ofrece tanto a través del Programa de Vacunación Universal, el cual es una política pública de salud que se lleva a cabo en todas las Instituciones del Sistema Nacional de Salud para lograr el control, eliminación y erradicación de las Enfermedades Prevenibles por Vacunación; así como a través de la realización de pruebas de detección de enfermedades crónico-degenerativas a la población derechohabiente.",9416947.0,3787874.0,3670031.0,38.97,96.89,4109.55,4292.76,4292.76
51-E044,2018,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Atención a la Salud,Salud,"El programa tiene como objetivo disminuir la presencia de enfermedades transmisibles no controladas y su mortalidad asociada, a través del otorgamiento de servicios con calidad en las modalidades de atención de urgencias, consulta externa general y consulta externa especializada, así como mediante la atención hospitalaria general y de especialidad oportuna y eficaz, a los trabajadores al servicio del Estado, pensionados y sus familias.",9416947.0,2432336.0,2389369.0,25.37,98.23,24371.63,28208.77,28207.42
11-E007,2019,Educación Pública,Servicios de Educación Media Superior,Educación,"El Programa Servicios de Educación Media Superior contribuye a fortalecer la calidad y pertinencia de la educación media superior, superior y formación para el trabajo, a fin de que contribuya al desarrollo de México mediante la prestación de servicios de educación de tipo medio superior que permiten la atención integral a la demanda de los jóvenes del grupo de edad escolar en la que usualmente se cursa la educación media superior (15-17 años), bajo tres modalidades: bachillerato general, tecnológico y profesional técnico.",6667412.0,1636252.0,1636252.0,24.541036312140303,100.0,41097.483127,39791.17920855003,39791.17038227003
11-E010,2019,Educación Pública,Servicios de Educación Superior y Posgrado11,Educación,"El programa contribuye a fortalecer la calidad y pertinencia de la educación media superior, superior y formación para el trabajo, a fin de que aporten al desarrollo de México mediante la atención de la población matriculada en educación superior y posgrado con servicios educativos reconocidos por su calidad. Entre los principales servicios que otorga el programa se encuentra la atención de alumnos en programas de calidad de los niveles de educación superior y posgrado y la impartición de programas de posgrado reconocidos por Programa Nacional de Posgrados de Calidad del Consejo Nacional de Ciencia y Tecnología (CONACyT). Su planeación es anual, en razón de la asignación de recursos en el Presupuesto de Egresos de la Federación. El programa es operado conjuntamente por las siguientes instituciones: CGUTyP, UPN, UAM, UNAM, IPN, UNADM, CETI, CINVESTAV, COFAA, COLMEX, TECNM y UAAAN.",2770949.0,2215397.0,2215397.0,79.95083994689183,100.0,52662.47545299997,53978.462572840006,53978.462572840006
